season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
1,0,0.909091,0.956522,0,1,0,0.333333,0.367347,0.3939,0.62,0.193018,0.070845,0.090293
1,0,0.909091,1,0,1,0,0,0.367347,0.3939,0.62,0.263195,0.054496,0.082393
1,0,0.909091,0,0,0,0,0,0.367347,0.3939,0.66,0.193018,0.038147,0.089165
1,0,0.909091,0.043478,0,0,0,0,0.387755,0.4091,0.62,0.298225,0.029973,0.082393
1,0,0.909091,0.086957,0,0,0,0,0.387755,0.4091,0.62,0.333373,0.032698,0.049661
1,0,0.909091,0.130435,0,0,0,0.333333,0.387755,0.4091,0.66,0.333373,0.016349,0.034989
1,0,0.909091,0.173913,0,0,0,0.333333,0.387755,0.4091,0.71,0.333373,0.00545,0.011287
1,0,0.909091,0.217391,0,0,0,0.333333,0.408163,0.4242,0.67,0.333373,0,0.004515
1,0,0.909091,0.26087,0,0,0,0.333333,0.408163,0.4242,0.67,0.298225,0.008174,0.006772
1,0,0.909091,0.304348,0,0,0,0,0.408163,0.4242,0.67,0.263195,0.010899,0.021445
1,0,0.909091,0.347826,0,0,0,0.333333,0.408163,0.4242,0.71,0.333373,0.035422,0.058691
1,0,0.909091,0.391304,0,0,0,0,0.428571,0.4394,0.72,0.193018,0.079019,0.123025
1,0,0.909091,0.434783,0,0,0,0.333333,0.428571,0.4394,0.72,0.12284,0.125341,0.206546
1,0,0.909091,0.478261,0,0,0,0.333333,0.489796,0.4848,0.63,0.12284,0.201635,0.239278
1,0,0.909091,0.521739,0,0,0,0.333333,0.489796,0.4848,0.63,0.15787,0.190736,0.264108
1,0,0.909091,0.565217,0,0,0,0.333333,0.530612,0.5152,0.6,0.228047,0.228883,0.32167
1,0,0.909091,0.608696,0,0,0,0,0.510204,0.5,0.63,0.298225,0.307902,0.282167
1,0,0.909091,0.652174,0,0,0,0.333333,0.510204,0.5,0.68,0.228047,0.297003,0.273138
1,0,0.909091,0.695652,0,0,0,0.333333,0.510204,0.5,0.63,0.15787,0.220708,0.25395
1,0,0.909091,0.73913,0,0,0,0.333333,0.510204,0.5,0.63,0.228047,0.095368,0.189616
1,0,0.909091,0.782609,0,0,0,0.333333,0.530612,0.5152,0.64,0.228047,0.059946,0.138826
1,0,0.909091,0.826087,0,0,0,0.333333,0.489796,0.4848,0.72,0.12284,0.046322,0.158014
1,0,0.909091,0.869565,0,0,0,0.333333,0.510204,0.5,0.68,0.12284,0.06267,0.10158
1,0,0.909091,0.913043,0,0,0,0.333333,0.469388,0.4697,0.77,0.105325,0.029973,0.106095
1,0,0.909091,0.956522,0,0,0,0.666667,0.44898,0.4545,0.88,0.105325,0.013624,0.039503
1,0,0.909091,1,0,0,0,0.666667,0.44898,0.4545,0.88,0.105325,0.008174,0.028217
1,0,0.909091,0,0,0.166667,1,0.333333,0.44898,0.4545,0.94,0,0.010899,0.014673
1,0,0.909091,0.043478,0,0.166667,1,0.666667,0.44898,0.4545,0.94,0.228047,0.010899,0.009029
1,0,0.909091,0.086957,0,0.166667,1,0.666667,0.428571,0.4394,1,0.228047,0.002725,0.002257
1,0,0.909091,0.130435,0,0.166667,1,0.666667,0.428571,0.4394,1,0.15787,0,0.004515
1,0,0.909091,0.173913,0,0.166667,1,0.666667,0.428571,0.4394,1,0.15787,0,0.005643
1,0,0.909091,0.217391,0,0.166667,1,0.333333,0.428571,0.4394,1,0,0,0.022573
1,0,0.909091,0.26087,0,0.166667,1,0.333333,0.408163,0.4242,1,0,0,0.085779
1,0,0.909091,0.304348,0,0.166667,1,0.333333,0.44898,0.4545,0.94,0.193018,0.046322,0.258465
1,0,0.909091,0.347826,0,0.166667,1,0.333333,0.44898,0.4545,0.94,0,0.035422,0.426637
1,0,0.909091,0.391304,0,0.166667,1,0.333333,0.469388,0.4697,0.94,0.12284,0.040872,0.250564
1,0,0.909091,0.434783,0,0.166667,1,0.333333,0.510204,0.5,0.83,0,0.06812,0.124153
1,0,0.909091,0.478261,0,0.166667,1,0.333333,0.510204,0.5,0.83,0.12284,0.043597,0.126411
1,0,0.909091,0.521739,0,0.166667,1,0.333333,0.489796,0.4848,0.77,0.15787,0.065395,0.155756
1,0,0.909091,0.565217,0,0.166667,1,0.333333,0.489796,0.4848,0.77,0.15787,0.035422,0.136569
1,0,0.909091,0.608696,0,0.166667,1,0.333333,0.469388,0.4697,0.82,0.228047,0.038147,0.136569
1,0,0.909091,0.652174,0,0.166667,1,0.666667,0.428571,0.4394,0.94,0.263195,0.040872,0.104966
1,0,0.909091,0.695652,0,0.166667,1,0.666667,0.428571,0.4394,0.94,0.263195,0.035422,0.107223
1,0,0.909091,0.73913,0,0.166667,1,0.666667,0.408163,0.4242,0.94,0.350888,0.027248,0.225734
1,0,0.909091,0.782609,0,0.166667,1,0.666667,0.408163,0.4242,0.88,0.228047,0.021798,0.207675
1,0,0.909091,0.826087,0,0.166667,1,0.666667,0.387755,0.4091,0.94,0.228047,0.00545,0.15237
1,0,0.909091,0.869565,0,0.166667,1,0.666667,0.387755,0.4091,0.87,0.263195,0.013624,0.08465
1,0,0.909091,0.913043,0,0.166667,1,0.666667,0.387755,0.4091,0.87,0.193018,0.029973,0.116253
1,0,0.909091,0.956522,0,0.166667,1,0.666667,0.387755,0.4091,0.87,0.15787,0.016349,0.081264
1,0,0.909091,1,0,0.166667,1,0.666667,0.387755,0.4091,0.87,0.193018,0.010899,0.032731
1,0,0.909091,0,0,0.333333,1,0.666667,0.367347,0.3939,0.94,0.12284,0,0.015801
1,0,0.909091,0.043478,0,0.333333,1,0.666667,0.387755,0.4091,0.94,0.15787,0.002725,0.005643
1,0,0.909091,0.086957,0,0.333333,1,0.666667,0.367347,0.3939,1,0.12284,0.00545,0.004515
1,0,0.909091,0.130435,0,0.333333,1,0.666667,0.367347,0.3939,1,0.12284,0.002725,0.002257
1,0,0.909091,0.173913,0,0.333333,1,0.666667,0.367347,0.3939,0.94,0.193018,0,0.007901
1,0,0.909091,0.217391,0,0.333333,1,0.666667,0.367347,0.3939,0.94,0.193018,0.002725,0.019187
1,0,0.909091,0.26087,0,0.333333,1,0.333333,0.367347,0.3939,0.94,0.12284,0.002725,0.071106
1,0,0.909091,0.304348,0,0.333333,1,0.666667,0.367347,0.3939,0.94,0.263195,0.00545,0.134312
1,0,0.909091,0.347826,0,0.333333,1,0.666667,0.367347,0.3939,0.94,0.263195,0.013624,0.208804
1,0,0.909091,0.391304,0,0.333333,1,0.666667,0.387755,0.4091,0.94,0,0.00545,0.165914
1,0,0.909091,0.434783,0,0.333333,1,0.666667,0.387755,0.4091,0.94,0,0.016349,0.051919
1,0,0.909091,0.478261,0,0.333333,1,0.666667,0.387755,0.4091,0.94,0.15787,0.010899,0.031603
1,0,0.909091,0.521739,0,0.333333,1,0.666667,0.387755,0.4091,1,0.105325,0.008174,0.020316
1,0,0.909091,0.565217,0,0.333333,1,0.666667,0.408163,0.4242,1,0.105325,0.010899,0.024831
1,0,0.909091,0.608696,0,0.333333,1,0.666667,0.408163,0.4242,1,0.105325,0.010899,0.034989
1,0,0.909091,0.652174,0,0.333333,1,0.666667,0.428571,0.4394,0.94,0,0.00545,0.036117
1,0,0.909091,0.695652,0,0.333333,1,0.666667,0.428571,0.4394,0.94,0,0.008174,0.066591
1,0,0.909091,0.73913,0,0.333333,1,0.666667,0.428571,0.4394,1,0.105325,0.010899,0.181716
1,0,0.909091,0.782609,0,0.333333,1,0.666667,0.428571,0.4394,1,0,0,0.167043
1,0,0.909091,0.826087,0,0.333333,1,0.666667,0.44898,0.4545,0.94,0.12284,0.013624,0.119639
1,0,0.909091,0.869565,0,0.333333,1,0.333333,0.44898,0.4545,1,0.263195,0.016349,0.136569
1,0,0.909091,0.913043,0,0.333333,1,0.333333,0.44898,0.4545,1,0.298225,0.010899,0.097065
1,0,0.909091,0.956522,0,0.333333,1,0.333333,0.489796,0.4848,0.94,0.228047,0.016349,0.091422
1,0,0.909091,1,0,0.333333,1,0.333333,0.469388,0.4697,0.94,0.298225,0.008174,0.040632
1,0,0.909091,0,0,0.5,1,0.333333,0.469388,0.4697,0.94,0.298225,0.00545,0.015801
1,0,0.909091,0.043478,0,0.5,1,0.333333,0.469388,0.4697,0.94,0.350888,0,0.009029
1,0,0.909091,0.086957,0,0.5,1,0.666667,0.489796,0.4848,0.94,0.421065,0.002725,0.005643
1,0,0.909091,0.130435,0,0.5,1,0.666667,0.489796,0.4848,0.94,0.421065,0.002725,0.002257
1,0,0.909091,0.173913,0,0.5,1,0.666667,0.510204,0.5,0.88,0.421065,0,0.005643
1,0,0.909091,0.217391,0,0.5,1,0.333333,0.44898,0.4545,0.94,0.228047,0.002725,0.018059
1,0,0.909091,0.26087,0,0.5,1,0.333333,0.428571,0.4394,1,0,0.002725,0.076749
1,0,0.909091,0.304348,0,0.5,1,0.333333,0.44898,0.4545,1,0.105325,0.00545,0.173815
1,0,0.909091,0.347826,0,0.5,1,0.333333,0.469388,0.4697,0.94,0.12284,0.019074,0.356659
1,0,0.909091,0.391304,0,0.5,1,0.333333,0.510204,0.5,0.94,0.228047,0.008174,0.185102
1,0,0.909091,0.434783,0,0.5,1,0.333333,0.510204,0.5,0.94,0.228047,0.016349,0.079007
1,0,0.909091,0.478261,0,0.5,1,0.333333,0.489796,0.4848,0.72,0.491243,0.024523,0.120767
1,0,0.909091,0.521739,0,0.5,1,0,0.469388,0.4697,0.55,0.491243,0.024523,0.170429
1,0,0.909091,0.565217,0,0.5,1,0.333333,0.428571,0.4394,0.54,0.578935,0.032698,0.182844
1,0,0.909091,0.608696,0,0.5,1,0,0.408163,0.4242,0.54,0.543905,0.035422,0.225734
1,0,0.909091,0.652174,0,0.5,1,0.333333,0.408163,0.4242,0.54,0.52639,0.035422,0.218962
1,0,0.909091,0.695652,0,0.5,1,0.333333,0.387755,0.4091,0.62,0.543905,0.010899,0.190745
1,0,0.909091,0.73913,0,0.5,1,0.666667,0.367347,0.3939,0.71,0.456213,0.019074,0.176072
1,0,0.909091,0.782609,0,0.5,1,0.333333,0.387755,0.4091,0.58,0.614083,0.019074,0.155756
1,0,0.909091,0.826087,0,0.5,1,0,0.367347,0.3939,0.58,0.456213,0.016349,0.130926
1,0,0.909091,0.869565,0,0.5,1,0,0.346939,0.3333,0.62,0.456213,0.002725,0.075621
1,0,0.909091,0.913043,0,0.5,1,0,0.346939,0.3182,0.57,0.543905,0,0.074492
1,0,0.909091,0.956522,0,0.5,1,0,0.326531,0.303,0.61,0.52639,0.008174,0.066591
1,0,0.909091,1,0,0.5,1,0,0.326531,0.303,0.61,0.421065,0.010899,0.053047
1,0,0.909091,0,1,0.666667,0,0,0.306122,0.303,0.57,0.263195,0.002725,0.024831
1,0,0.909091,0.043478,1,0.666667,0,0,0.306122,0.2879,0.57,0.491243,0.002725,0.025959
1,0,0.909091,0.086957,1,0.666667,0,0,0.285714,0.2879,0.61,0.333373,0.008174,0.021445
1,0,0.909091,0.130435,1,0.666667,0,0,0.265306,0.2879,0.65,0.15787,0.002725,0.004515
1,0,0.909091,0.173913,1,0.666667,0,0,0.285714,0.3182,0.61,0.105325,0.002725,0.001129
1,0,0.909091,0.217391,1,0.666667,0,0,0.285714,0.3182,0.61,0.12284,0.002725,0.011287
1,0,0.909091,0.26087,1,0.666667,0,0,0.285714,0.3182,0.61,0.105325,0.002725,0.005643
1,0,0.909091,0.304348,1,0.666667,0,0,0.244898,0.2727,0.75,0.12284,0.024523,0.034989
1,0,0.909091,0.347826,1,0.666667,0,0,0.285714,0.3182,0.65,0.105325,0.010899,0.047404
1,0,0.909091,0.391304,1,0.666667,0,0,0.326531,0.3485,0.61,0,0.035422,0.076749
1,0,0.909091,0.434783,1,0.666667,0,0,0.346939,0.3788,0.57,0,0.092643,0.072235
1,0,0.909091,0.478261,1,0.666667,0,0,0.408163,0.4242,0.41,0.350888,0.141689,0.10158
1,0,0.909091,0.521739,1,0.666667,0,0,0.44898,0.4545,0.36,0.263195,0.168937,0.099323
1,0,0.909091,0.565217,1,0.666667,0,0,0.469388,0.4697,0.33,0.263195,0.228883,0.102709
1,0,0.909091,0.608696,1,0.666667,0,0,0.489796,0.4848,0.31,0.350888,0.201635,0.106095
1,0,0.909091,0.652174,1,0.666667,0,0,0.489796,0.4848,0.31,0.298225,0.212534,0.080135
1,0,0.909091,0.695652,1,0.666667,0,0,0.489796,0.4848,0.34,0.333373,0.13079,0.074492
1,0,0.909091,0.73913,1,0.666667,0,0,0.469388,0.4697,0.33,0.12284,0.092643,0.045147
1,0,0.909091,0.782609,1,0.666667,0,0,0.408163,0.4242,0.5,0.105325,0.035422,0.027088
1,0,0.909091,0.826087,1,0.666667,0,0,0.387755,0.4091,0.54,0.12284,0.040872,0.014673
1,0,0.909091,0.869565,1,0.666667,0,0,0.346939,0.3485,0.76,0.193018,0.038147,0.019187
1,0,0.909091,0.913043,1,0.666667,0,0,0.346939,0.3485,0.71,0.193018,0.019074,0.021445
1,0,0.909091,0.956522,1,0.666667,0,0,0.346939,0.3485,0.71,0.193018,0.021798,0.015801
1,0,0.909091,1,1,0.666667,0,0,0.326531,0.3485,0.76,0.12284,0.00545,0.021445
1,0,0.909091,0,0,0.833333,1,0,0.326531,0.3333,0.76,0.193018,0.019074,0.024831
1,0,0.909091,0.043478,0,0.833333,1,0,0.326531,0.3636,0.76,0,0.00545,0.013544
1,0,0.909091,0.086957,0,0.833333,1,0,0.265306,0.2879,0.81,0.12284,0.010899,0.006772
1,0,0.909091,0.130435,0,0.833333,1,0,0.265306,0.2879,0.75,0.12284,0,0.002257
1,0,0.909091,0.173913,0,0.833333,1,0,0.285714,0.3182,0.75,0.12284,0.010899,0.003386
1,0,0.909091,0.217391,0,0.833333,1,0,0.265306,0.3182,0.75,0,0.00545,0.003386
1,0,0.909091,0.26087,0,0.833333,1,0,0.244898,0.2727,0.81,0.12284,0.010899,0.010158
1,0,0.909091,0.304348,0,0.833333,1,0,0.244898,0.303,0.81,0,0.010899,0.034989
1,0,0.909091,0.347826,0,0.833333,1,0,0.244898,0.2727,0.81,0.15787,0.016349,0.076749
1,0,0.909091,0.391304,0,0.833333,1,0,0.306122,0.3485,0.76,0,0.06812,0.079007
1,0,0.909091,0.434783,0,0.833333,1,0,0.346939,0.3485,0.71,0.193018,0.163488,0.092551
1,0,0.909091,0.478261,0,0.833333,1,0,0.387755,0.4091,0.66,0.12284,0.269755,0.143341
1,0,0.909091,0.521739,0,0.833333,1,0,0.44898,0.4545,0.51,0.12284,0.343324,0.164786
1,0,0.909091,0.565217,0,0.833333,1,0,0.489796,0.4848,0.45,0.263195,0.389646,0.158014
1,0,0.909091,0.608696,0,0.833333,1,0,0.510204,0.5,0.39,0.263195,0.332425,0.1693
1,0,0.909091,0.652174,0,0.833333,1,0,0.510204,0.5,0.36,0.228047,0.449591,0.163657
1,0,0.909091,0.695652,0,0.833333,1,0,0.489796,0.4848,0.39,0.193018,0.332425,0.156885
1,0,0.909091,0.73913,0,0.833333,1,0,0.489796,0.4848,0.34,0.12284,0.155313,0.143341
1,0,0.909091,0.782609,0,0.833333,1,0,0.44898,0.4545,0.44,0.105325,0.122616,0.121896
1,0,0.909091,0.826087,0,0.833333,1,0,0.408163,0.4242,0.67,0,0.103542,0.108352
1,0,0.909091,0.869565,0,0.833333,1,0,0.387755,0.4091,0.58,0.105325,0.051771,0.085779
1,0,0.909091,0.913043,0,0.833333,1,0,0.346939,0.3788,0.71,0,0.065395,0.068849
1,0,0.909091,0.956522,0,0.833333,1,0,0.326531,0.3485,0.71,0.105325,0.032698,0.051919
1,0,0.909091,1,0,0.833333,1,0,0.326531,0.3485,0.76,0.12284,0.013624,0.031603
1,0,0.909091,0,0,1,0,0,0.326531,0.3485,0.76,0.12284,0.024523,0.042889
1,0,0.909091,0.043478,0,1,0,0,0.306122,0.3333,0.76,0.105325,0.013624,0.027088
1,0,0.909091,0.086957,0,1,0,0,0.285714,0.3182,0.81,0.12284,0.008174,0.022573
1,0,0.909091,0.130435,0,1,0,0,0.285714,0.3333,0.81,0,0.021798,0.010158
1,0,0.909091,0.173913,0,1,0,0,0.285714,0.3333,0.81,0,0,0.004515
1,0,0.909091,0.217391,0,1,0,0,0.285714,0.3182,0.75,0.12284,0,0.003386
1,0,0.909091,0.26087,0,1,0,0.333333,0.285714,0.3182,0.75,0.105325,0.00545,0.009029
1,0,0.909091,0.304348,0,1,0,0,0.244898,0.2727,0.87,0.12284,0.010899,0.014673
1,0,0.909091,0.347826,0,1,0,0,0.306122,0.3333,0.76,0.105325,0.027248,0.056433
1,0,0.909091,0.391304,0,1,0,0,0.326531,0.3485,0.76,0.105325,0.043597,0.075621
1,0,0.909091,0.434783,0,1,0,0,0.346939,0.3788,0.81,0,0.155313,0.094808
1,0,0.909091,0.478261,0,1,0,0,0.387755,0.4091,0.62,0.12284,0.291553,0.138826
1,0,0.909091,0.521739,0,1,0,0,0.428571,0.4394,0.51,0,0.373297,0.194131
1,0,0.909091,0.565217,0,1,0,0,0.469388,0.4697,0.44,0,0.482289,0.167043
1,0,0.909091,0.608696,0,1,0,0.333333,0.469388,0.4697,0.48,0.15787,0.384196,0.17833
1,0,0.909091,0.652174,0,1,0,0.333333,0.489796,0.4848,0.42,0.12284,0.419619,0.180587
1,0,0.909091,0.695652,0,1,0,0.333333,0.44898,0.4545,0.47,0.15787,0.373297,0.155756
1,0,0.909091,0.73913,0,1,0,0.333333,0.44898,0.4545,0.47,0.15787,0.168937,0.137698
1,0,0.909091,0.782609,0,1,0,0.333333,0.408163,0.4242,0.62,0.193018,0.182561,0.133183
1,0,0.909091,0.826087,0,1,0,0.333333,0.387755,0.4091,0.71,0.105325,0.125341,0.112867
1,0,0.909091,0.869565,0,1,0,0.333333,0.408163,0.4242,0.58,0,0.149864,0.097065
1,0,0.909091,0.913043,0,1,0,0.333333,0.367347,0.3939,0.82,0,0.054496,0.081264
1,0,0.909091,0.956522,0,1,0,0.333333,0.367347,0.3939,0.76,0,0.038147,0.057562
1,0,0.909091,1,0,1,0,0,0.346939,0.3788,0.81,0,0.049046,0.057562
1,0,0.909091,0,0,0,0,0,0.346939,0.3788,0.81,0,0.019074,0.044018
1,0,0.909091,0.043478,0,0,0,0,0.346939,0.3788,0.81,0,0.024523,0.039503
1,0,0.909091,0.086957,0,0,0,0,0.326531,0.3636,0.81,0,0.024523,0.024831
1,0,0.909091,0.130435,0,0,0,0,0.326531,0.3636,0.87,0,0.024523,0.009029
1,0,0.909091,0.173913,0,0,0,0,0.326531,0.3485,0.87,0.12284,0,0.004515
1,0,0.909091,0.217391,0,0,0,0,0.346939,0.3485,0.87,0.228047,0,0.005643
1,0,0.909091,0.26087,0,0,0,0,0.367347,0.3939,0.82,0.193018,0,0.010158
1,0,0.909091,0.304348,0,0,0,0,0.367347,0.3939,0.87,0.263195,0.032698,0.012415
1,0,0.909091,0.347826,0,0,0,0,0.387755,0.4091,0.82,0.350888,0.016349,0.040632
1,0,0.909091,0.391304,0,0,0,0,0.44898,0.4545,0.72,0.333373,0.057221,0.10158
1,0,0.909091,0.434783,0,0,0,0,0.44898,0.4545,0.72,0.333373,0.158038,0.147856
1,0,0.909091,0.478261,0,0,0,0,0.489796,0.4848,0.63,0.421065,0.226158,0.177201
1,0,0.909091,0.521739,0,0,0,0,0.530612,0.5152,0.56,0.333373,0.171662,0.217833
1,0,0.909091,0.565217,0,0,0,0,0.530612,0.5152,0.6,0.228047,0.264305,0.243792
1,0,0.909091,0.608696,0,0,0,0,0.612245,0.6212,0.43,0.543905,0.307902,0.225734
1,0,0.909091,0.652174,0,0,0,0,0.612245,0.6212,0.43,0.333373,0.26158,0.249436
1,0,0.909091,0.695652,0,0,0,0,0.55102,0.5303,0.52,0.298225,0.256131,0.258465
1,0,0.909091,0.73913,0,0,0,0,0.530612,0.5152,0.56,0.228047,0.100817,0.188488
1,0,0.909091,0.782609,0,0,0,0,0.489796,0.4848,0.63,0.193018,0.06812,0.146727
1,0,0.909091,0.826087,0,0,0,0,0.469388,0.4697,0.67,0.263195,0.081744,0.123025
1,0,0.909091,0.869565,0,0,0,0,0.489796,0.4848,0.63,0.298225,0.027248,0.106095
1,0,0.909091,0.913043,0,0,0,0,0.469388,0.4697,0.67,0.333373,0.035422,0.08465
1,0,0.909091,0.956522,0,0,0,0,0.469388,0.4697,0.72,0.298225,0.035422,0.059819
1,0,0.909091,1,0,0,0,0,0.469388,0.4697,0.72,0.298225,0.013624,0.030474
1,0,0.909091,0,0,0.166667,1,0,0.44898,0.4545,0.77,0.333373,0.016349,0.011287
1,0,0.909091,0.043478,0,0.166667,1,0,0.44898,0.4545,0.77,0.350888,0.002725,0.013544
1,0,0.909091,0.130435,0,0.166667,1,0,0.428571,0.4394,0.88,0.263195,0.002725,0.004515
1,0,0.909091,0.173913,0,0.166667,1,0,0.428571,0.4394,0.82,0.105325,0,0.004515
1,0,0.909091,0.217391,0,0.166667,1,0,0.387755,0.4091,0.87,0,0,0.038375
1,0,0.909091,0.26087,0,0.166667,1,0,0.408163,0.4242,0.82,0.105325,0.016349,0.110609
1,0,0.909091,0.304348,0,0.166667,1,0,0.408163,0.4242,0.88,0,0.019074,0.30474
1,0,0.909091,0.347826,0,0.166667,1,0.333333,0.408163,0.4242,0.94,0,0.035422,0.444695
1,0,0.909091,0.391304,0,0.166667,1,0.333333,0.428571,0.4394,0.88,0.263195,0.046322,0.215576
1,0,0.909091,0.434783,0,0.166667,1,0.333333,0.469388,0.4697,0.77,0.15787,0.057221,0.097065
1,0,0.909091,0.478261,0,0.166667,1,0.333333,0.510204,0.5,0.68,0.12284,0.029973,0.120767
1,0,0.909091,0.521739,0,0.166667,1,0,0.55102,0.5303,0.6,0.12284,0.035422,0.18623
1,0,0.909091,0.565217,0,0.166667,1,0.333333,0.571429,0.5455,0.56,0,0.06812,0.154628
1,0,0.909091,0.608696,0,0.166667,1,0,0.591837,0.6212,0.56,0,0.038147,0.145598
1,0,0.909091,0.652174,0,0.166667,1,0,0.571429,0.5455,0.6,0.193018,0.049046,0.148984
1,0,0.909091,0.695652,0,0.166667,1,0,0.55102,0.5303,0.6,0.228047,0.065395,0.27088
1,0,0.909091,0.73913,0,0.166667,1,0,0.571429,0.5455,0.56,0.228047,0.065395,0.501129
1,0,0.909091,0.782609,0,0.166667,1,0,0.55102,0.5303,0.64,0.263195,0.054496,0.446953
1,0,0.909091,0.826087,0,0.166667,1,0,0.530612,0.5152,0.73,0.263195,0.010899,0.293454
1,0,0.909091,0.869565,0,0.166667,1,0.333333,0.530612,0.5152,0.73,0.298225,0.032698,0.232506
1,0,0.909091,0.913043,0,0.166667,1,0.333333,0.530612,0.5152,0.77,0.263195,0.010899,0.171558
1,0,0.909091,0.956522,0,0.166667,1,0.333333,0.510204,0.5,0.83,0.12284,0.019074,0.115124
1,0,0.909091,1,0,0.166667,1,0.333333,0.510204,0.5,0.83,0.15787,0.013624,0.046275
1,0,0.909091,0,0,0.333333,1,0,0.510204,0.5,0.83,0,0.010899,0.020316
1,0,0.909091,0.043478,0,0.333333,1,0,0.510204,0.5,0.83,0.105325,0.002725,0.018059
1,0,0.909091,0.086957,0,0.333333,1,0.333333,0.489796,0.4848,0.88,0,0,0.005643
1,0,0.909091,0.130435,0,0.333333,1,0.333333,0.489796,0.4848,0.88,0,0,0.002257
1,0,0.909091,0.173913,0,0.333333,1,0.333333,0.510204,0.5,0.83,0.386035,0.002725,0.005643
1,0,0.909091,0.217391,0,0.333333,1,0,0.489796,0.4848,0.88,0.333373,0.002725,0.023702
1,0,0.909091,0.26087,0,0.333333,1,0,0.510204,0.5,0.83,0.333373,0.002725,0.099323
1,0,0.909091,0.304348,0,0.333333,1,0,0.510204,0.5,0.77,0.263195,0.032698,0.37246
1,0,0.909091,0.347826,0,0.333333,1,0,0.530612,0.5152,0.77,0.333373,0.024523,0.496614
1,0,0.909091,0.391304,0,0.333333,1,0.666667,0.55102,0.5303,0.73,0.491243,0.013624,0.222348
1,0,0.909091,0.434783,0,0.333333,1,0.666667,0.55102,0.5303,0.73,0.491243,0.00545,0.038375
1,0,0.909091,0.478261,0,0.333333,1,0.666667,0.489796,0.4848,0.88,0.350888,0.002725,0.011287
1,0,0.909091,0.521739,0,0.333333,1,0.666667,0.408163,0.4242,0.82,0.491243,0.002725,0.019187
1,0,0.909091,0.565217,0,0.333333,1,0.666667,0.408163,0.4242,0.77,0.333373,0,0.024831
1,0,0.909091,0.608696,0,0.333333,1,0.666667,0.387755,0.4091,0.94,0.228047,0.002725,0.039503
1,0,0.909091,0.652174,0,0.333333,1,0.666667,0.387755,0.4091,0.87,0.386035,0.013624,0.06772
1,0,0.909091,0.695652,0,0.333333,1,0.666667,0.387755,0.4091,0.87,0.263195,0.013624,0.164786
1,0,0.909091,0.73913,0,0.333333,1,0.333333,0.387755,0.4091,0.87,0.350888,0.021798,0.390519
1,0,0.909091,0.782609,0,0.333333,1,0.333333,0.387755,0.4091,0.82,0.350888,0.029973,0.391648
1,0,0.909091,0.826087,0,0.333333,1,0.333333,0.387755,0.4091,0.82,0.386035,0.016349,0.275395
1,0,0.909091,0.869565,0,0.333333,1,0.333333,0.367347,0.3939,0.87,0.298225,0.021798,0.198646
1,0,0.909091,0.913043,0,0.333333,1,0.333333,0.367347,0.3939,0.87,0.298225,0.024523,0.130926
1,0,0.909091,0.956522,0,0.333333,1,0,0.367347,0.3939,0.82,0.350888,0.013624,0.10158
1,0,0.909091,1,0,0.333333,1,0,0.346939,0.3333,0.76,0.456213,0,0.059819
1,0,0.909091,0,0,0.5,1,0,0.346939,0.3333,0.62,0.491243,0.002725,0.025959
1,0,0.909091,0.043478,0,0.5,1,0,0.326531,0.303,0.66,0.386035,0,0.009029
1,0,0.909091,0.086957,0,0.5,1,0,0.306122,0.3182,0.7,0.193018,0,0.005643
1,0,0.909091,0.130435,0,0.5,1,0,0.306122,0.3182,0.7,0.193018,0,0.001129
1,0,0.909091,0.173913,0,0.5,1,0,0.285714,0.2879,0.75,0.263195,0,0.005643
1,0,0.909091,0.217391,0,0.5,1,0,0.265306,0.2727,0.81,0.228047,0.002725,0.023702
1,0,0.909091,0.26087,0,0.5,1,0,0.244898,0.2727,0.87,0.12284,0.008174,0.112867
1,0,0.909091,0.304348,0,0.5,1,0,0.244898,0.2727,0.81,0.12284,0.024523,0.311512
1,0,0.909091,0.347826,0,0.5,1,0,0.265306,0.2727,0.81,0.228047,0.035422,0.524831
1,0,0.909091,0.391304,0,0.5,1,0,0.285714,0.2879,0.75,0.333373,0.019074,0.209932
1,0,0.909091,0.434783,0,0.5,1,0,0.326531,0.3182,0.66,0.263195,0.040872,0.107223
1,0,0.909091,0.478261,0,0.5,1,0,0.367347,0.3939,0.54,0.350888,0.027248,0.126411
1,0,0.909091,0.521739,0,0.5,1,0.333333,0.346939,0.3333,0.53,0.333373,0.032698,0.167043
1,0,0.909091,0.565217,0,0.5,1,0.333333,0.367347,0.3939,0.43,0.421065,0.043597,0.147856
1,0,0.909091,0.608696,0,0.5,1,0.333333,0.367347,0.3939,0.43,0.421065,0.035422,0.111738
1,0,0.909091,0.652174,0,0.5,1,0,0.346939,0.3333,0.46,0.386035,0.029973,0.117381
1,0,0.909091,0.695652,0,0.5,1,0,0.346939,0.3333,0.46,0.333373,0.073569,0.224605
1,0,0.909091,0.73913,0,0.5,1,0.333333,0.326531,0.303,0.49,0.386035,0.040872,0.411964
1,0,0.909091,0.782609,0,0.5,1,0,0.326531,0.303,0.49,0.386035,0.019074,0.416479
1,0,0.909091,0.826087,0,0.5,1,0.333333,0.306122,0.303,0.57,0.333373,0.016349,0.308126
1,0,0.909091,0.869565,0,0.5,1,0.333333,0.306122,0.303,0.57,0.333373,0.016349,0.207675
